"entity_name","review_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","city","state","zip"
"FOX CORPORATION","org_rg_3051","da90130c-4617-4e37-ab3b-e37e709353f3","FOX CORPORATION","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,13,42300,19600,"New York | Washington","DC | NY","10036 | 20001 | 20001-2158"
"CALIFORNIA APARTMENT ASSOCIATION PAC","org_rg_31","6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0","CALIFORNIA APARTMENT ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","745208",22,231800,105000,"Sacramento","CA","95814 | 95814-4439"
"CALIFORNIA APARTMENT ASSOCIATION PAC (ALL-PURPOSE ACCOUNT)","org_rg_31","6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","745208",2,15000,105000,"Sacramento","CA","95814"
"CALIFORNIA APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE","org_rg_31","6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0","CALIFORNIA APARTMENT ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","745208",10,117700,105000,"Sacramento | SACRAMENTO","CA","95814 | 95814-4439"
"CALIFORNIA APARTMENT ASSOCIATION POLITICAL ACTION COMMITTTEE","org_rg_31","6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","745208",1,15000,105000,"Sacramento","CA","95814-4439"
"GEICO","org_rg_3189","6f0422b6-8d45-440e-875e-07aa37baeee5",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,7,33000,25000,"Washington","DC","20076"
"GOVERNMENT EMPLOYEES INSURANCE CO. (GEICO)","org_rg_3189","c06dacb9-0c6b-413f-b20b-1378462a4880",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge",NA,1,15000,25000,"Washington","DC","20076"
"CALIFORNIA OPTOMETRIC PAC","org_rg_32","af1ce7a4-700c-493d-a06c-a3d131c2b44e","CALIFORNIA OPTOMETRIC","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","745825",7,11500,39200,"Sacramento","CA","95835"
"CALIFORNIA OPTOMETRIC PAC (AKA CAL-OPAC)","org_rg_32","af1ce7a4-700c-493d-a06c-a3d131c2b44e","CALIFORNIA OPTOMETRIC","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","745825",7,52600,39200,"Sacramento","CA","95835 | 95835-2306"
"CALIFORNIA OPTOMETRIC PAC (CAL-OPAC)","org_rg_32","af1ce7a4-700c-493d-a06c-a3d131c2b44e",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","745825",1,1500,39200,"Sacramento","CA","95835"
"GOOGLE LLC & AFFILIATED ENTITIES","org_rg_3340","935b461b-d567-41e7-a9e5-d8c32f30d592",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,1500,5500,"Mountain View","CA","94043"
"GOOGLE LLC AND AFFILIATED ENTITIES","org_rg_3340","935b461b-d567-41e7-a9e5-d8c32f30d592","GOOGLE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,4,7000,5500,"Mountain View","CA","94043"
"CALIFORNIA BROADBAND & VIDEO ASSOCIATION (CALBROADBAND) PAC","org_rg_34","a0d15db3-932f-4981-b168-2b71be023c65",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","745932",2,2000,5000,"Sacramento","CA","95814"
"CALIFORNIA BROADBAND & VIDEO ASSOCIATION CALBROADBAND PAC","org_rg_34","a0d15db3-932f-4981-b168-2b71be023c65",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","745932",2,5000,5000,"Sacramento","CA","95814"
"GREENBERG TRAURIG LLP","org_rg_3407","0b52d025-2c66-4a87-bc32-19210962aaaa",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,10000,10000,"Doral | Sacramento","CA | FL","33166 | 95814"
"GREENBERGTRAURIG","org_rg_3407","f4d6205c-74be-4225-a4b5-7555a6e7722c","GREENBERG TRAURIG","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge",NA,1,2000,10000,"Miramar","FL","33027"
"HABEMATOLEL POMO OF UPPER LAKE","org_rg_3483","0fa67dc1-4d7a-453a-93de-69b4e5430bae","HABEMATOLEL POMO OF UPPER LAKE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,6,46800,15000,"Upper Lake","CA","95485"
"HABEMATOLEL POMO OF UPPER LAKE (HPUL)","org_rg_3483","0857f090-d586-4055-9577-7ed628cae374",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,15000,"Upper Lake","CA","95485"
"HABEMATOLEL POMO OF UPPER LAKE (HPUL) PROJECT OPERATIONS","org_rg_3483","0fa67dc1-4d7a-453a-93de-69b4e5430bae","HABEMATOLEL POMO OF UPPER LAKE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,8500,15000,"Upper Lake","CA","95485"
"HABEMATOLEL POMO OF UPPER LAKE TEO","org_rg_3483","79dba5aa-8ba5-40d0-9344-1500379bf737",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5900,15000,"Upper Lake","CA","95485"
"HABEMATOLEL POMO UPPER LAKE","org_rg_3483","ee3a6f6e-ebfc-416c-9735-0e1fae7cf0e0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,3000,15000,"Upper Lake","CA","95485"
"HABERMATOLEL POMO OF UPPER LAKE","org_rg_3483","b815f5c4-cb33-4244-b7a4-03192162f402",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy | map1_bridge",NA,1,5900,15000,"Upper Lake","CA","95485"
"HALL AMBULANCE SERVICE, INC","org_rg_3495","5c0b142f-01ea-42b2-822c-c6faf8c97d08",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,3,10104.48,10104.48,"Bakersfield","CA","93301"
"HALL AMBULANCE SERVICE, INC.","org_rg_3495","5c0b142f-01ea-42b2-822c-c6faf8c97d08",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,2500,10104.48,"Bakersfield","CA","93301"
"HARBOR DISTRIBUTING, LLC(DAVID K REYES)","org_rg_3521","9d589f4e-80d1-44b8-a480-3ac88aad5c4a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,5900,15000,"Huntington Beach","CA","92647"
"HARBOR DISTRIBUTING, LLC(DAVID K. REYES)","org_rg_3521","9d589f4e-80d1-44b8-a480-3ac88aad5c4a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,4,32500,15000,"Huntington Beach | HUNTINGTON BEACH","CA","92647"
"HNTB CORPORATION","org_rg_3653","3a40b5a1-cec5-4e03-88a9-e7ab60c291b3",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,6,5627,5627,"Santa Ana","CA","92707"
"HNTB HOLDING LTD. PAC","org_rg_3653","ddb9abf6-8255-4ce0-bd3d-c8f6be12bb3a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,850,5627,"Kansas City","MO","64105"
"HNTB HOLDINGS LTD PAC (FEC ID#C0038629)","org_rg_3653","c69bb32f-5671-45c3-a979-7f6b0906d82a",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge","1298176",1,2500,5627,"Kansas City","MO","64105"
"HOLISTIC ALTERNATIVE RECOVERY TRUST INC","org_rg_3669","bd266ee0-900d-43d6-a912-dab62790889a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,2,3000,5000,"Lexington | LEXINGTON","KY","40507"
"HOLISTIC ALTERNATIVE RECOVERY TRUST INC.","org_rg_3669","bd266ee0-900d-43d6-a912-dab62790889a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,5,11100,5000,"Lexington","KY","40507"
"HOLISTIC ALTERNATIVE RECOVERY TRUST, INC","org_rg_3670","a95762ea-1d3b-4bbc-bb6d-7ebe87031888",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,2500,5900,"Lexington","KY","40507"
"HOLISTIC ALTERNATIVE RECOVERY TRUST, INC.","org_rg_3670","a95762ea-1d3b-4bbc-bb6d-7ebe87031888",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,2,7400,5900,"Lexington","KY","40507 | 40507-1706"
"CA CREDIT UNION","org_rg_37","b63f52f9-9660-4083-bade-89057c93f6fe",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy | map1_bridge",NA,1,1500,316805.51,"Glendale","CA","91203"
"CA CREDIT UNION LEAGUE PAC","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760225",2,11800,316805.51,"Ontario","CA","91761"
"CAHP CREDIT UNION","org_rg_37","4943c09e-3f16-4581-ae6c-ed8d3095870d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,2000,316805.51,"Sacramento","CA","95827"
"CALIFORNIA CREDIT UNION","org_rg_37","07b6efc2-bf64-453b-bb85-84fb6cd83ecb",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,6,11900,316805.51,"Glendale","CA","91203 | 91203-1295"
"CALIFORNIA CREDIT UNION LEAGUE (CCUL ADMIN)","org_rg_37","718ab692-f848-40fd-acd0-bbb2557c05b0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,24,311405.51,316805.51,"Ontario","CA","91761"
"CALIFORNIA CREDIT UNION LEAGUE PAC","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271","CALIFORNIA CREDIT UNION LEAGUE","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760225",25,62200,316805.51,"Ontario | Sacramento","CA","91761 | 95814"
"CALIFORNIA CREDIT UNION LEAGUE PAC INDEPENDENT EXPENDITURE ACCOUNT","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760225",2,27000,316805.51,"Ontario","CA","91761"
"CALIFORNIA CREDIT UNION LEAGUE POLITICAL ACTION COMMITTEE","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","760225",1,1500,316805.51,"Ontario","CA","91761-1249"
"CALIFORNIA'S CREDIT UNIONS LEAGUE PAC, SPONSORED BY CALIFORNIA CREDIT UNION LEAGUE","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271","CALIFORNIA CREDIT UNION LEAGUE","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","760225",1,2500,316805.51,"Sacramento","CA","95814"
"CALIFORNIA'S CREDIT UNIONS POLITICAL ACTION COMMITTEE SPONSORED BY CALIFORNIA CREDIT UNION LEAGUE","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760225",1,2500,316805.51,"Sacramento","CA","95814"
"CALIFORNIA'S CREDIT UNIONS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CREDIT UNION LEAGUE","org_rg_37","fe54faa9-1d46-4c96-8fc1-bfd68a665271","CALIFORNIA CREDIT UNION LEAGUE","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","760225",1,1500,316805.51,"Sacramento","CA","95814-3992"
"F3 CREDIT UNION","org_rg_37","5cef566e-1099-49e6-9e2e-a7ebf109b6d4",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,2000,316805.51,"San Jose","CA","95126"
"CALIFORNIA MANUFACTURERS & TECHNOLOGY ASSOCIATION PAC","org_rg_39","e0f24eff-3a70-42db-b2b4-a51ac17ef01d","CALIFORNIA MANUFACTURERS & TECHNOLOGY ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760359",3,6000,5000,"Sacramento","CA","95814"
"CALIFORNIA MANUFACTURERS & TECHNOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE","org_rg_39","e0f24eff-3a70-42db-b2b4-a51ac17ef01d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","760359",1,5000,5000,"Sacramento","CA","95814"
"CALIFORNIA TRUCKING ASSOCIATION - CARGO PAC","org_rg_40","c7c3f664-a778-4e7b-91a0-b0ece5c543a5",NA,"merge_conflict",FALSE,FALSE,TRUE,"same_contributor_id","760458",1,2000,11800,"Sacramento","CA","95834"
"CARGO PAC CALIFORNIA TRUCKING ASSOCIATION","org_rg_40","c7c3f664-a778-4e7b-91a0-b0ece5c543a5","CARGO CALIFORNIA TRUCKING ASSOCIATION","merge_conflict",FALSE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","760458",3,8000,11800,"Sacramento","CA","95834"
"CONCERNED AMERICANS FOR RESPONSIBLE GOVERNMENT, SPONSORED BY THE CALIFORNIA TRUCKING ASSOCIATION","org_rg_40","c7c3f664-a778-4e7b-91a0-b0ece5c543a5","CONCERNED AMERICANS FOR RESPONSIBLE GOVERNMENT PAC","merge_conflict",FALSE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","760458",3,11400,11800,"Sacramento","CA","95834"
"CONCERNED AMERICANS FOR RESPONSIBLE GOVERNMENT, SPONSORED BY THE CALIFORNIA TRUCKING ASSOCIATION (CARGO PAC)","org_rg_40","c7c3f664-a778-4e7b-91a0-b0ece5c543a5",NA,"merge_conflict",FALSE,FALSE,TRUE,"same_contributor_id","760458",2,7900,11800,"Sacramento","CA","95834"
"IN-N-OUT BURGER","org_rg_4005","c2e39ca9-0ffb-4c43-b6d7-29ebe1b21b66",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,14,233.33,125000,"Baldwin Park","CA","91706-5823"
"IN-N-OUT BURGERS","org_rg_4005","0a2732d3-3e22-4720-82fe-37d73860c225",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,4,136800,125000,"Irvine","CA","92612"
"SOUTHERN CA PIPE TRADES DISTRICT COUNCIL #16","org_rg_41","0100889d-c16d-4250-b060-778f1533631d","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760715",2,7900,49511.56,"Los Angeles","CA","90020"
"SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL #16 PAC","org_rg_41","0100889d-c16d-4250-b060-778f1533631d","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760715",2,21600,49511.56,"Los Angeles","CA","90020"
"SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL #16 POLITICAL ACTION COMMITTEE","org_rg_41","0100889d-c16d-4250-b060-778f1533631d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","760715",1,5900,49511.56,"Los Angeles","CA","90020"
"SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16","org_rg_41","c8104e89-3c46-42b1-aae3-7952bb829bab",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,16,49511.56,49511.56,"Los Angeles","CA","90020"
"SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16 PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_41","0100889d-c16d-4250-b060-778f1533631d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760715",2,10900,49511.56,"Los Angeles","CA","90020"
"SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16 POLITICAL ACTION COMMITTEE","org_rg_41","0100889d-c16d-4250-b060-778f1533631d","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760715",4,54200,49511.56,"Los Angeles | LOS ANGELES","CA","90020 | 90020-1748"
"SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO.16","org_rg_41","0100889d-c16d-4250-b060-778f1533631d","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760715",2,18200,49511.56,"Los Angeles","CA","90020"
"IRVINE COMPANY","org_rg_4102","54bd2e98-be62-4bdd-970d-c2c7e25e2064",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,6000,220000,"Newport Beach","CA","92660-7010"
"IRVINE MANAGEMENT COMPANY","org_rg_4102","062b3dcb-5703-424a-b18b-b3667e5edffd",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,11,207400,220000,"Newport Beach","CA","92660 | 92660-7010"
"IRVINE MANAGEMENT COMPANY, DBA IRVINE COMPANY","org_rg_4102","69c69617-80e1-41cf-99d1-442a55231db1",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,6,255000,220000,"Newport Beach","CA","92660"
"CALIFORNIA HOTEL & LODGING ASSOCIATION PAC","org_rg_42","002ec236-5bc0-4d9f-afcb-f816c094bf3f","CALIFORNIA HOTEL & LODGING ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","760808",6,41834,38334,"Sacramento","CA","95816"
"CALIFORNIA HOTEL PAC, SPONSORED BY CALIFORNIA HOTEL & LODGING ASSOCIATION PAC","org_rg_42","002ec236-5bc0-4d9f-afcb-f816c094bf3f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760808",1,3000,38334,"Sacramento","CA","95816"
"CALIFORNIA HOTEL PAC, SPONSORED BY CALIFORNIA HOTEL + LODGING ASSOCIATION","org_rg_42","002ec236-5bc0-4d9f-afcb-f816c094bf3f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760808",2,13000,38334,"Sacramento","CA","95816 | 95816-3211"
"JAMUL INDIAN VILLAGE","org_rg_4201","7ac51ef8-481a-4cda-847d-e79eaf6bbaf7",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge",NA,1,25000,25000,"Jamul","CA","91935-3213"
"JAMUL INDIAN VILLAGE OF CALIFORNIA","org_rg_4201","1f2008c4-2db6-43d4-b372-e22e1bf97634",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,6000,25000,"JAMUL","CA","91935"
"JOHNSON & JOHNSON","org_rg_4318","b4469892-2ce8-4523-b27d-71943ce686c9",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,5,21300,19600,"Elk Grove | New Brunswick | Washington","CA | DC | NJ","08933 | 20005 | 95624"
"JOHNSON & JOHNSON CORPORATE POLITICAL FUND","org_rg_4318","b8034183-aa1f-4f30-8d7f-57df3e147af4",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,10000,19600,"Washington","DC","20005"
"JOHNSON AND JOHNSON CORPORATE POLITICAL FUND","org_rg_4318","b8034183-aa1f-4f30-8d7f-57df3e147af4",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,5000,19600,"Washington","DC","20005"
"CALIFORNIA FARM BUREAU FEDERATION","org_rg_45","966ed9ef-462b-4a9f-ade8-a5ffaa4e8ebe","CALIFORNIA FARM BUREAU FEDERATION","merge_conflict",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,20989.74,20989.74,"Sacramento","CA","95833"
"CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY (FARM PAC)","org_rg_45","966ed9ef-462b-4a9f-ade8-a5ffaa4e8ebe",NA,"merge_conflict",FALSE,FALSE,TRUE,"same_contributor_id","760960",2,3500,20989.74,"Sacramento","CA","95833"
"CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM","org_rg_45","966ed9ef-462b-4a9f-ade8-a5ffaa4e8ebe","CALIFORNIA FARM BUREAU FEDERATION","merge_conflict",FALSE,TRUE,TRUE,"same_contributor_id","760960",1,2000,20989.74,"Sacramento","CA","95833"
"CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC)","org_rg_45","966ed9ef-462b-4a9f-ade8-a5ffaa4e8ebe","CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM","merge_conflict",FALSE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","760960",7,20500,20989.74,"Sacramento","CA","95833 | 95833-3377"
"FARMPAC","org_rg_45","966ed9ef-462b-4a9f-ade8-a5ffaa4e8ebe","CALIFORNIA FARM BUREAU FUND TO PROTECT THE FAMILY FARM","merge_conflict",FALSE,TRUE,TRUE,"same_contributor_id","760960",1,1500,20989.74,"Sacramento","CA","95833"
"CALIFORNIA CATTLEMEN'S ASSOC. PAC","org_rg_46","7afbd0d8-1ee3-4af3-b1fc-f4bf4384d91f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760980",1,1000,7500,"Sacramento","CA","95814"
"CALIFORNIA CATTLEMEN'S ASSOCIATION","org_rg_46","7afbd0d8-1ee3-4af3-b1fc-f4bf4384d91f","CALIFORNIA CATTLEMEN'S ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge",NA,1,7500,7500,"Sacramento","CA","95814-1910"
"CALIFORNIA CATTLEMEN'S ASSOCIATION PAC (CATTLE-PAC)","org_rg_46","7afbd0d8-1ee3-4af3-b1fc-f4bf4384d91f","CALIFORNIA CATTLEMEN'S ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760980",3,12000,7500,"Sacramento","CA","95814"
"GREATER ANESTHESIA SERVICE & PAC","org_rg_47","f64c15ef-f926-4030-966f-b9fd3a43bb99","GREATER ANESTHESIA SERVICE","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","760981",1,2000,39200,"Sacramento","CA","95814"
"GREATER ANESTHESIA SERVICE AND PAC","org_rg_47","f64c15ef-f926-4030-966f-b9fd3a43bb99",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760981",5,79000,39200,"Sacramento","CA","95814 | 95814-3809"
"GREATER ANESTHESIA SERVICE AND PAC SPONSORED BY CALIFORNIA SOCIETY OF ANESTHESIOLOGISTS","org_rg_47","f64c15ef-f926-4030-966f-b9fd3a43bb99",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760981",2,11800,39200,"Sacramento","CA","95814"
"GREATER ANESTHESIA SERVICE AND PAC, SPONSORED BY CALIFORNIA SOCIETY OF ANESTHESIOLOGISTS","org_rg_47","f64c15ef-f926-4030-966f-b9fd3a43bb99",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760981",1,5900,39200,"Sacramento","CA","95814"
"GREATER ANESTHESIA SERVICE AND POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA SOCIETY OF ANESTHESIOLOGISTS","org_rg_47","f64c15ef-f926-4030-966f-b9fd3a43bb99",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","760981",2,5000,39200,"Sacramento","CA","95814"
"CA FUELS & CONVENIENCE ALLIANCE PAC","org_rg_48","fdcd4724-8f2d-4daf-b752-dc2bdce821af",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760982",2,0,12690.46,"Sacramento","CA","95814"
"CALIFORNIA FUELS & CONVENIENCE ALLIANCE","org_rg_48","e5ef8360-8535-4581-9ae8-3e1437eadbff",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,20,12690.46,12690.46,"Sacramento","CA","95834"
"CALIFORNIA FUELS & CONVENIENCE ALLIANCE PAC","org_rg_48","fdcd4724-8f2d-4daf-b752-dc2bdce821af",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","760982",6,14500,12690.46,"Sacramento","CA","95814"
"CALIFORNIA FUELS AND CONVENIENCE ALLIANCE PAC","org_rg_48","fdcd4724-8f2d-4daf-b752-dc2bdce821af",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760982",2,5000,12690.46,"Sacramento","CA","95814"
"LOS ANGELES TOURISM & CONVENTION BOARD","org_rg_4824","7bfe6d53-f292-4064-b805-05cdf78c31f2",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,3,8800,9700,"Los Angeles","CA","90071"
"LOS ANGELES TOURISM AND CONVENTION BOARD","org_rg_4824","7bfe6d53-f292-4064-b805-05cdf78c31f2",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,2,900,9700,"Los Angeles","CA","90071"
"LUNDBECK INC","org_rg_4850","11ddc64f-ed2e-459c-8bdf-c0102f0f3fc6",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,1,9800,65200,"Arlington","VA","22201"
"LUNDBECK INC.","org_rg_4850","11ddc64f-ed2e-459c-8bdf-c0102f0f3fc6",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,3,85200,65200,"Arlington","VA","22201"
"MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES","org_rg_4961","e93eda0f-d038-4112-a270-8a8a86ee49e9","MARATHON PETROLEUM","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,9,50200,19600,"San Antonio | San Rafael | SAN RAFAEL","CA | TX","78259-1834 | 94901"
"MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES/MPC INVESTMENT FUND, INC.","org_rg_4961","e93eda0f-d038-4112-a270-8a8a86ee49e9","MARATHON PETROLEUM","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,6500,19600,"San Rafael","CA","94901"
"MPC INVESTMENT FUND, INC./MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES","org_rg_4961","0cb02b22-55fe-4b58-a2d8-60c1ba61ddcc",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge",NA,1,2500,19600,"San Rafael","CA","94901"
