"","pac_id","Contributor.Name","name_variants","is_seed","status","unresolvable_reason","is_federal_pac","suspected_federal_pac","suspected_federal_reason","is_major_donor_ie","is_candidate_pac","low_data_sufficiency","unknown_data_sufficiency","data_ok","contributor_is_dc_based","total_received","total_donated_all","data_sufficiency","unitemized_amount","under_5k_amount","over_5k_amount","pct_over_5k","total_direct_over_5k","total_resolvable","pct_resolvable","classification_status"
"65","1415484","Allstate California PAC","Allstate California PAC",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,329364.2,23600,13.9561101694915,1297.28,122243.42,205388.5,0.623590845635318,205388.5,205388.5,0.623590845635318,"classify_by_contributors"
"66","1478936","Irwin for Lieutenant Governor 2030","Irwin for Lieutenant Governor 2030 | IRWIN FOR LIEUTENANT GOVERNOR 2030 | Irwin for Lt Governor 2030 | Jacqui Irwin for Lt. Governor 2030 | Jaxquin Irwin for Lt. Governor 2023",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1009972.78,69395,14.5539704589668,722,396537.42,610013.36,0.603989901589229,610013.36,403366.090338359,0.399383130244717,"classify_as_candidate"
"67","1479206","Limon for State Controller 2030","Limon for State Controller | Limon for State Controller 2030",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1697932.18,97700,17.3790397134084,6,353926.18,1343900,0.791492154886893,1343900,1027085.10951132,0.604903494738712,"classify_by_contributors"
"68","1431167","Neighbors for a Better San Francisco","Neighbors for a Better San Francisco | Neighbors for a Better San Francisco Advocacy",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,208500,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"69","1387772","NPH Action Fund Political Issues Committee","NPH Action Fund Political Issues Committee",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1700471.91,2042895.76,0.832383102111877,0,0,1700471.91,1,1700471.91,1449600,0.852469241905913,"classify_by_contributors"
"70","1481476","Steven Bradford for State Insurance Commissioner 2026","Steven Bradford for State Insurance Commissioner 2026",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,196893.05,8890,22.1476996625422,1003.05,76490,117500,0.596770683373537,117500,75700,0.384472687075547,"unresolvable"
"71","1459007","Anna Caballero for State Treasurer 2026","Anna Caballero for State Treasurer 2026",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1090766.66,12725,85.7184015717093,300,446150,640218.66,0.586943737352588,640218.66,459185.754757182,0.420975238422837,"unresolvable"
"72","1018513","San Francisco County Democratic Central Committee","San Francisco County Democratic Central Committee | San Francisco Democratic County Central Committee | San Francisco Democratic County Central Committee State Restricted Use",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1417375.6,11498.38,123.267416801323,370,47305.6,1369700,0.966363467806275,1369700,831637.026304096,0.58674428027694,"classify_by_contributors"
"73","1484899","Save Science Save Lives, Sponsored by Labor Organizations Representing Health and Science Researchers","Save Science Save Lives, Sponsored by Labor Organizations Representing Health and Science Researchers",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1043718.02,8500,122.790355294118,200,500,1043018.02,0.999329320768075,1043018.02,1042937.62699513,0.999252295169851,"classify_by_contributors"
"74","1235258","AICP-PAC","AICP-PAC | Association of Independent Commercial Producers, Inc. PAC Aka AICP PAC",FALSE,"resolved","no_over_5k_contributors",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,71558.72,11500,6.22249739130435,8333.72,63225,0,0,0,0,0,"unresolvable"
"75","1275672","Consumer Attorneys of California Initiative Defense Political Action Committee","Consumer Attorneys of California Initiative Defense Political Action Committee",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37426896.01,30200000,1.23930119238411,315,312376,37111005.01,0.991559786312079,37111005.01,37111005.01,0.991559786312079,"classify_by_contributors"
"76","1353866","California Building Industry Association Issues Committee","CA Building Industry Association Issues Committee | California Building Industry Assoc. Issues Committee | California Building Industry Association Issues Committee | CALIFORNIA BUILDING INDUSTRY ASSOCIATION ISSUES COMMITTEE | California Building Industry Association Issues Committee PAC",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12286279.08,4530600,2.71184370282082,0,2000,12284279.08,0.999837216785735,12284279.08,9574279.08,0.779265961456575,"classify_by_contributors"
"77","1254010","Equality California PAC","Equality California PAC | Equality California Political Action Committee | EQUALITY CALIFORNIA POLITICAL ACTION COMMITTEE",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,169764,81830,2.07459366980325,10190,22624,136000,0.801112132136378,136000,125918.040423299,0.741724042926055,"classify_by_contributors"
"78","1475998","Clean and Healthy California PAC","Clean and Healthy California PAC | Clean and Healthy California PAC Restricted Use Account",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1800000,97823.97,18.4003981846167,0,0,1800000,1,1800000,0,0,"unresolvable"
"79","1461436","Citizens and Communities for Fair Government","Citizens and Communities for Fair Government | Citizens and Communities for Fair Government, sponsored by California Commerce Club",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2040722,71000.59,28.742324535613,0,0,2040722,1,2040722,2011721.28653406,0.98578899356897,"classify_by_contributors"
"80","1018475","Republican Party of San Diego County","Republican Party of San Diego County",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1057525.9,7935,133.273585381222,1323.7,122117.29,934084.91,0.883273790268399,934084.91,667620.780588357,0.631304425346327,"classify_by_contributors"
"81","1021698","Cooperative of American Physicians State PAC","Cooperative of American Physicians | Cooperative of American Physicians PAC | Cooperative of American Physicians State PAC | Cooperative Of American Physicians State PAC | Cooperative of American Physicians State Political Action Committee | COOPERATIVE OF AMERICAN PHYSICIANS STATE POLITICAL ACTION COMMITTEE | Cooperative of American Physicians State Political Committee",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,461170,203200,2.2695374015748,442989,3081,8000,0.0173471821670967,8000,8000,0.0173471821670967,"unresolvable"
"82","1018494","Tulare County Republican Central Committee (State Acct.)","Tulare County Republican Central Committee (State Acct.) | Tulare County Republican Central Committee-State",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20686.48,26200.56,0.789543429606085,1582,14104.48,5000,0.241703760137056,5000,0,0,"unresolvable"
"83","1024768","Sacramento County Deputy Sheriffs Association PAC","Sacramento County Deputy Sheriffs Assoc | Sacramento County Deputy Sheriffs Assoc PAC | Sacramento County Deputy Sheriffs Association PAC | Sacramento County Deputy Sheriffs Association Political Action Committee | SACRAMENTO COUNTY DEPUTY SHERIFFS ASSOCIATION POLITICAL ACTION COMMITTEE",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,202768.2,129900,1.56095612009238,0,0,202768.2,1,202768.2,195468.083058571,0.96399772281142,"classify_by_contributors"
"84","1055991","UPSPAC - California","UPSPAC - California",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"85","1021736","Long Beach Police Officers Association PAC","Long Beach Police Officers Assn PAC | Long Beach Police Officers Assoc PAC | Long Beach Police Officers Association PAC | LONG BEACH POLICE OFFICERS ASSOCIATION POLITICAL ACTION COMMITTEE | Long Beach Police Officerse Association PAC | Long Beach Politce Officers Association PAC",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,98240,110700,0.887443541102078,24550,0,49700,0.505903908794788,49700,49700,0.505903908794788,"classify_by_contributors"
"86","1025148","Association of Orange County Deputy Sheriffs PAC","Assn of Orange County Deputy Sheriffs PAC | Assoc of Orange County Deputy Sheriffs PAC | Assoc. of Orange County Deputy Sheriffs PAC | Association of Orange County Deputy Sheriff's Political Action Committee | Association of Orange County Deputy Sheriffs PAC | Association Of Orange County Deputy Sheriffs PAC | Association of Orange County Deputy Sheriffs Political Action Committee | Association of Orange Deputy Sheriffs PAC",FALSE,"resolved","no_over_5k_contributors",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,215873.6,152700,1.41371054354944,198408.6,4320,0,0,0,0,0,"unresolvable"
"87","1347482","U.S. Bancorp Political Participation Program","U.S. Bancorp Political Participation Program | US BANCORP PAC | US Bancorp Political Participation Program",FALSE,"resolved","suspected_federal_pac",FALSE,TRUE,"all_contributors_federal; dc_based",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,411604.6,14500,28.386524137931,0,0,411604.6,1,411604.6,0,0,"unresolvable"
"88","1391325","Berkeley Property Owners Assn dba BRHC Berkeley Rental Housing Coalition","Berkeley Property Owners Assn dba BRHC Berkeley Rental Housing Coalition",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"89","1421884","Californians for Responsible Housing, Spons. by CA Apartment Association","Californians for Responsible Housing, Spons. by CA Apartment Association",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5e+05,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"90","1315755","Sacramento County Probation Association PAC","Sacramento County Probation Assocation PAC | Sacramento County Probation Association PAC",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34222.26,24800,1.37992983870968,25492.5,0,8729.76,0.255090108017413,8729.76,8729.76,0.255090108017413,"unresolvable"
"91","1327112","San Joaquin County Probation Officers Association PAC","San Joaquin County Probation Officers Association PAC",FALSE,"resolved","no_over_5k_contributors",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12044.28,8000,1.505535,10920,1124.28,0,0,0,0,0,"unresolvable"
"92","1060411","Kern County Probation Officers Association PAC","Kern County Probation Officers Association PAC",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"93","1343845","San Bernardino County Probation Officers Association","San Bernardino County Probation Officers Assn PAC | San Bernardino County Probation Officers Association",FALSE,"resolved","low_data_sufficieny",FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6048.45,13000,0.465265384615385,0,0,6048.45,1,6048.45,6048.45,0,"unresolvable"
"94","1265580","Association of Orange County Deputy Sheriffs Independent Expenditure Committee","Association of Orange County Deputy Sheriffs Independent Expenditure Committee",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,15000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"95","1373632","Petaluma Federation of Teachers COPE","Petaluma Federation of Teachers COPE",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"96","1436380","San Rafael Federation of Teachers PAC Small Contributor Committee","San Rafael Federation of Teachers PAC Small Contributor Committee",FALSE,"resolved","no_over_5k_contributors",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8779.08,5000,1.755816,4639.08,4080,0,0,0,0,0,"unresolvable"
"97","1059602","Salinas Valley Federation of Teachers Committee on Political Education","Salinas Valley Federation of Teachers Committee on Political Education",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"98","1466592","Oppose Carl DeMaio for State Assembly 2024 sponsored by California Professional Firefighters, Committee For A Safer San Diego County to","Oppose Carl DeMaio for State Assembly 2024 sponsored by California Professional Firefighters, Committee For A Safer San Diego County to",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9955.68,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"99","1022011","San Diego City Firefighters Local 145 PAC","San Diego City Firefighters Local 145 PAC | SAN DIEGO CITY FIREFIGHTERS, LOCAL 145 PAC | San Diego Firefighters Local 145 Political Fund",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,23000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"100","1062514","American Association for Justice Political Action Committee (AAJ PAC)","American Association for Justice Political Action Committee (AAJ PAC)",FALSE,"resolved","suspected_federal_pac",FALSE,TRUE,"dc_based",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,245287.94,1e+05,2.4528794,0,0,245287.94,1,245287.94,245287.94,1,"unresolvable"
"101","1486695","Golden State Promise","Golden State Promise",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10450000,50000,209,0,0,10450000,1,10450000,10449802.4746156,0.999981098049337,"classify_by_contributors"
"102","1372681","SEIU California State Council (nonprofit 501(c)(5))","SEIU California State Council | SEIU California State Council (Nonprofit 501 (C) (5) ) | SEIU CALIFORNIA STATE COUNCIL (NONPROFIT 501 (C)(5)) | SEIU California State Council (nonprofit 501(c)(5))",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1142073.6,1196133.3,0.954804619184166,1123081.6,0,18992,0.0166294011174061,18992,18992,0.0166294011174061,"unresolvable"
"103","1414018","Newsom for California Governor 2022","Newsom for California Governor 2022",FALSE,"unresolved","no_contributor_data",FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,2600000,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"104","1243364","South Bay AFL-CIO Labor Council Issues Account Sponsored by South Bay AFL-CIO Labor Council","South Bay AFL-CIO Labor Council Issues Account Sponsored by South Bay AFL-CIO Labor Council",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,129404.47,34873.61,3.71067033209352,0,0,129404.47,1,129404.47,44869.8018373813,0.34674074116127,"unresolvable"
"105","1367548","United Domestic Workers of America Issues PAC","United Domestic Workers of America Issues PAC",FALSE,"resolved","low_pct_resolvable",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1983628,1038625.55,1.90985865887855,1970971,0,12657,0.00638073267769965,12657,12657,0.00638073267769965,"unresolvable"
"106","1332378","Working for Working Americans sponsored by United Brotherhood of Carpenters (MPO)","Working for Working Americans | Working For Working Americans | Working for Working Americans Sponsored by United Brotherhood Carpenters (MPO) | Working for Working Americans Sponsored by United Brotherhood of Carpenters | Working for Working Americans sponsored by United Brotherhood of Carpenters (MPO) | Working for Working Americans Sponsored by United Brotherhood of Carpenters (MPO) | Working for Working Americans Sponsored By United Brotherhood of Carpenters (MPO)",FALSE,"resolved","suspected_federal_pac",FALSE,TRUE,"dc_based",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4840739.26,3274000,1.47853978619426,4833000,0,7739.26,0.00159877646456835,7739.26,7739.26,0.00159877646456835,"unresolvable"
"107","1280724","Planned Parenthood Action Fund of the Pacific Southwest PAC","Planned Parenthood Action Fund of the Pacific Southwest PAC",FALSE,"resolved","low_data_sufficieny",FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,210837.14,286765.91,0.735223862557443,376.72,107735.32,102725.1,0.487224878880448,102725.1,102725.1,0,"unresolvable"
"108","1413452","AMERICAN FEDERATION OF TEACHERS SOLIDARITY COMMITTEE","AMERICAN FEDERATION OF TEACHERS SOLIDARITY COMMITTEE",FALSE,"resolved","suspected_federal_pac",FALSE,TRUE,"dc_based",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1e+06,1e+06,1,1e+06,0,0,0,0,0,0,"unresolvable"
"109","1430404","California Conference of Carpenters - Building Communities Fund","California Conference of Carpenters - Building Communities Fund | California Conference of Carpenters-Building Communities Fund",FALSE,"resolved","low_data_sufficieny",FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,944172.35,1650000,0.572225666666667,0,0,944172.35,1,944172.35,944172.35,0,"unresolvable"
"110","1240104","California Federation of Teachers COPE Prop/Ballot Committee","CA Federation of Teachers - COPE Prop/Ballot Committee | California Federation of Teachers COPE Prop/Ballot Committee | CFT COPE Prop/Ballot",FALSE,"resolved",NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3245532.47,3314100,0.979310361787514,1298.35,182693.74,3060980.67,0.943136665029267,3060980.67,3060980.67,0.943136665029267,"classify_by_contributors"
