"entity_name","review_group_id","original_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","same_recipient_variant","city","state","zip"
"ANHEUSER BUSCH COMPANIES","org_rg_1130","org_rg_1130","516f1b32-3c1b-4a55-94b5-44e2e6c73ce3","ANHEUSER BUSCH","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,6,72800,15240,FALSE,"Sacramento | St. Louis","CA | MO","63118 | 95814"
"ANHEUSER BUSCH COMPANIES, INC.","org_rg_1130","org_rg_1130","516f1b32-3c1b-4a55-94b5-44e2e6c73ce3","ANHEUSER BUSCH","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,10000,15240,TRUE,"St. Louis","MO","63118"
"ANHEUSER-BUSCH COMPANIES","org_rg_1130","org_rg_1130","516f1b32-3c1b-4a55-94b5-44e2e6c73ce3","ANHEUSER BUSCH","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,12,171100,15240,FALSE,"St. Louis | Washington","DC | MO","20005-6549 | 63118"
"ANHEUSER-BUSCH COMPANIES, INC.","org_rg_1130","org_rg_1130","516f1b32-3c1b-4a55-94b5-44e2e6c73ce3",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,10,200440,15240,TRUE,"Sacramento","CA","95814 | 95814-3973"
"ANHEUSER-BUSCH COMPANIES, LLC (CURTIS RAULINAITIS)","org_rg_1130","org_rg_1130","516f1b32-3c1b-4a55-94b5-44e2e6c73ce3",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,7500,15240,FALSE,"Saint Louis","MO","63118-1849"
"ANTELOPE VALLEY FEDERATION OF TEACHERS COLLEGE CERTIFIED (UNITEMIZED MEMBER CONTIBUTIONS)","org_rg_1143","org_rg_1143","e5d840a4-4613-4b5a-a1e3-53601ba80f87",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,525.25,10480.65,TRUE,"Burbank","CA","91505"
"ANTELOPE VALLEY FEDERATION OF TEACHERS COLLEGE CERTIFIED (UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_1143","org_rg_1143","e5d840a4-4613-4b5a-a1e3-53601ba80f87",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,9,8545.6,10480.65,TRUE,"Burbank","CA","91505"
"ANTELOPE VALLEY FEDERATION OF TEACHERS COLLEGE CERTIFIED (UNITEMIZED MEMBER DUES)","org_rg_1143","org_rg_1143","e5d840a4-4613-4b5a-a1e3-53601ba80f87",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,6187.29,10480.65,TRUE,"Burbank","CA","91505"
"LOWE'S COMPANIES, INC. FEDERAL PAC (FED PAC ID C00251751)","org_rg_135","org_rg_135","a4ef0b1f-57a4-458e-b241-e00574cad2cb",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id","1454875",1,2500,5000,TRUE,"Mooresville","NC","28117"
"LOWE'S COMPANIES, INC. FEDERAL PAC (FED PAC ID# C00251751)","org_rg_135","org_rg_135","a4ef0b1f-57a4-458e-b241-e00574cad2cb",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id","1454875",1,2500,5000,TRUE,"Mooresville","NC","28117"
"LOWE'S COMPANIES, INC. PAC (FED PAC ID #C00251751)","org_rg_135","org_rg_135","a4ef0b1f-57a4-458e-b241-e00574cad2cb",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1454875",2,5000,5000,FALSE,"Mooresville","NC","28117"
"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE (FED PAC IDC00251751)","org_rg_135","org_rg_135","a4ef0b1f-57a4-458e-b241-e00574cad2cb","LOWE'S","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1454875",1,5000,5000,FALSE,"MOORESVILLE","NC","28117"
"PHYSICIAN ASSOCIATION OF CALIFORNIA","org_rg_159","org_rg_159","fb40e856-baa0-429b-9860-a76cf1d99946","PHYSICIAN ASSOCIATION OF CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,12,5650.83,30655.66,FALSE,"Sacramento","CA","95814"
"PHYSICIAN ASSOCIATION OF CALIFORNIA (PAC) PAC","org_rg_159","org_rg_159","fb40e856-baa0-429b-9860-a76cf1d99946","PHYSICIAN ASSOCIATION OF CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id","1464730",2,3000,30655.66,FALSE,"Sacramento","CA","95814"
"PHYSICIAN ASSOCIATION OF CALIFORNIA PAC","org_rg_159","org_rg_159","fb40e856-baa0-429b-9860-a76cf1d99946","PHYSICIAN ASSOCIATION OF CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id","1464730",15,39655.66,30655.66,TRUE,"Sacramento","CA","95814"
"PHYSICIAN ASSOCIATION OF CALIFORNIA POLITICAL ACTION COMMITTEE","org_rg_159","org_rg_159","fb40e856-baa0-429b-9860-a76cf1d99946","PHYSICIAN ASSOCIATION OF CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1464730",1,39200,30655.66,FALSE,"Sacramento","CA","95814-4428"
"PHYSICIANS ASSOCIATION OF CALIFORNIA PAC","org_rg_159","org_rg_159","fb40e856-baa0-429b-9860-a76cf1d99946",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1464730",3,27500,30655.66,TRUE,"Sacramento","CA","95814"
"BERKELEY COUNCIL OF CLASSIFIED EMPLOYEES (UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_1603","org_rg_1603","233ddaa7-6bb3-43b7-ba5a-42032e1838d9",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,16,13559.17,15703.25,TRUE,"Berkeley","CA","94702"
"BERKELEY COUNCIL OF CLASSIFIED EMPLOYEES (UNITEMIZED MEMBER DUES)","org_rg_1603","org_rg_1603","233ddaa7-6bb3-43b7-ba5a-42032e1838d9",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,7,9378.82,15703.25,TRUE,"Berkeley","CA","94702"
"BLUE SHIELD OF CALIFORNIA","org_rg_1707","org_rg_1707","4234d4ef-263c-4213-a1da-eaf2f1a71b3d","BLUE SHEILD OF CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,46,1200800,20800,TRUE,"Oakland | Sacramento | San Francisco","CA","94105 | 94105-1813 | 94607 | 94607-3885 | 95814-3948"
"BLUE SHIELD OF CALIFORNIA (RUA)","org_rg_1707","org_rg_1707","4234d4ef-263c-4213-a1da-eaf2f1a71b3d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,1900,20800,TRUE,"Oakland","CA","94607"
"CARL DEMAIO FOR ASSEMBLY 2026","org_rg_183","org_rg_183","cf805eb1-bb0e-4d03-99ee-86273c50b68d",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1476859",2,5000,31000,TRUE,"SAN MARCOS","CA","92069"
"CARL DEMAIO FOR STATE ASSEMBLY 2026","org_rg_183","org_rg_183","cf805eb1-bb0e-4d03-99ee-86273c50b68d",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1476859",23,61721.92,31000,TRUE,"San Diego | San Marcos | SAN MARCOS","CA","92069 | 92120"
"CALIFORNIA ASSOCIATION OF ORTHODONTISTS","org_rg_2005","org_rg_2005","a810fbde-cf4c-4c24-afe7-9569b806b3aa",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,19600,24379.82,TRUE,"Lenexa","KS","66219"
"CALIFORNIA ASSOCIATION OF ORTHODONTISTS (ADMIN)","org_rg_2005","org_rg_2005","a810fbde-cf4c-4c24-afe7-9569b806b3aa",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,17,4779.82,24379.82,TRUE,"Lenexa","KS","66219"
"CALIFORNIA ASSOCIATION OF ORTHODONTISTS PAC","org_rg_2005","org_rg_2005","a6ea3d23-eba3-402b-9a61-827bda31377a",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge","1442514",1,1500,24379.82,FALSE,"Sacramento","CA","95814"
"CALIFORNIA BEER & BEVERAGE DISTRIBUTORS (ADMIN)","org_rg_2011","org_rg_2011","15477016-a737-4251-94cf-099dca333eee",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,18,3192.25,14100.03,FALSE,"Sacramento","CA","95814"
"CALIFORNIA BEER AND BEVERAGE DISTRIBUTORS","org_rg_2011","org_rg_2011","15477016-a737-4251-94cf-099dca333eee",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,9800,14100.03,TRUE,"Sacramento","CA","95814"
"CALIFORNIA BEER AND BEVERAGE DISTRIBUTORS (ADMIN)","org_rg_2011","org_rg_2011","15477016-a737-4251-94cf-099dca333eee",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1",NA,17,4300.03,14100.03,TRUE,"Sacramento","CA","95814"
"CALIFORNIA CONTRACTORS NETWORK","org_rg_2024","org_rg_2024","39c0b319-5db7-49ff-ae82-8d32d3d86933",NA,"new_entity",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,5000,8000,TRUE,"Orange","CA","92865"
"CALIFORNIA CONTRACTORS NETWORK, INC.","org_rg_2024","org_rg_2024","39c0b319-5db7-49ff-ae82-8d32d3d86933",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,4000,8000,TRUE,"Las Vegas","NV","89148"
"CALIFORNIA ENGINEERING CONTRACTORS, INC.","org_rg_2035","org_rg_2035","9ff7fe7b-b74c-40b8-9c7a-af5f344eb018","CALIFORNIA ENGINEERING CONTRACTORS, INC","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,19468,20395,TRUE,"Pleasanton","CA","94566"
"CALIFORNIA ENGINEERING CONTRACTORS, INC. (RESTRICTED USE ACCOUNT)","org_rg_2035","org_rg_2035","9ff7fe7b-b74c-40b8-9c7a-af5f344eb018",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,927,20395,TRUE,"Pleasanton","CA","94566"
"JOHN HARABEDIAN FOR ASSEMBLY 2026","org_rg_206","org_rg_206","153e0ea5-bb0f-40d2-af5c-3867c80db164",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1477449",6,63300,52075,TRUE,"Encino | Pasadena","CA","91105-1410 | 91436"
"JOSH HARABEDIAN FOR ASSEMBLY 2026","org_rg_206","org_rg_206","153e0ea5-bb0f-40d2-af5c-3867c80db164",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1477449",3,2675,52075,TRUE,"Encino","CA","91436"
"DR AKILAH WEBER PIERSON FOR STATE SENATE 2028","org_rg_225","org_rg_225","90325676-483a-4e31-ae4d-d94048d01be8",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1478674",1,1000,26000,FALSE,"Sacramento","CA","95815"
"DR. AKILAH WEBER FOR STATE SENATE 2028","org_rg_225","org_rg_225","90325676-483a-4e31-ae4d-d94048d01be8",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1478674",1,5000,26000,TRUE,"Sacramento","CA","95815"
"DR. AKILAH WEBER PIERSON FOR STATE SENATE 2028","org_rg_225","org_rg_225","90325676-483a-4e31-ae4d-d94048d01be8",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1478674",10,226000,26000,TRUE,"Sacramento","CA","95815"
"CEMEX","org_rg_2290","org_rg_2290","b47f15a4-9526-4302-8117-9cf6c16a409d","CEMEX","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,4,9297.08,6000,TRUE,"Folsom | Friant | Livermore | West Palm Beach","CA | FL","33401 | 93626 | 94550 | 95630"
"CEMEX MATERIALS LLC(DEBORAH WELLS)","org_rg_2290","org_rg_2290","b47f15a4-9526-4302-8117-9cf6c16a409d","CEMEX","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,1000,6000,FALSE,"West Palm Beach","FL","33401"
"CEMEX MATERIALS, LLC","org_rg_2290","org_rg_2290","b47f15a4-9526-4302-8117-9cf6c16a409d","CEMEX","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | map1_bridge | name_v5_cross",NA,1,5900,6000,FALSE,"West Palm Beach","FL","33401"
"CEMEX, INC.","org_rg_2290","org_rg_2290","b47f15a4-9526-4302-8117-9cf6c16a409d","CEMEX","adding_to_existing",FALSE,TRUE,FALSE,"name_v5_cross",NA,1,5000,6000,TRUE,"El Dorado Hills","CA","95762"
"CEMEX, INC. EMPLOYEES PAC (FEC ID# C00111880)","org_rg_2290","org_rg_2290","a8ef314d-48c6-4b8d-8a6c-ab38819627a9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1417274",2,40000,6000,FALSE,"Houston","TX","77043"
"CENTENE AND ITS AFFILIATE HEALTH NET","org_rg_2293","org_rg_2293","d312551f-bb76-41c3-a325-7881a3ebd000",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1","491212",3,29400,21500,FALSE,"Sacramento","CA","95814"
"CENTENE AND ITS AFFILIATE HEALTH NET","org_rg_2293","org_rg_2293","d312551f-bb76-41c3-a325-7881a3ebd000",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,19600,21500,FALSE,"Sacramento","CA","95814"
"CENTENE AND ITS AFFILIATE HEALTH NET COMMUNITY SOLUTIONS, INC.","org_rg_2293","org_rg_2293","3c4709e3-21fe-4de8-89f1-3234553be67c",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,11700,21500,TRUE,"Sacramento","CA","95814"
"CENTENE AND ITS AFFILIATE HEALTH NET(ALLISSA KO)","org_rg_2293","org_rg_2293","d312551f-bb76-41c3-a325-7881a3ebd000",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,2,20000,21500,FALSE,"Sacramento","CA","95814"
"CENTENE AND ITS AFFILIATE HEALTH NET(KATIE PHILLIPS)","org_rg_2293","org_rg_2293","d312551f-bb76-41c3-a325-7881a3ebd000",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,3,30000,21500,FALSE,"Sacramento","CA","95814"
"CENTENE MANAGEMENT  COMPANY LLC","org_rg_2293","org_rg_2293","b629db00-e126-46bb-a6fc-7f0bab69dbd9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,2000,21500,FALSE,"Saint Louis","MO","63105"
"CENTENE MANAGEMENT COMPANY LLC (KATIE PHILLIPS)","org_rg_2293","org_rg_2293","b629db00-e126-46bb-a6fc-7f0bab69dbd9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,2,78400,21500,FALSE,"Sacramento","CA","95814-3765"
"CENTENE MANAGEMENT COMPANY LLC (RESTRICTED USE ACCOUNT)(JAMES ADAMS)","org_rg_2293","org_rg_2293","b629db00-e126-46bb-a6fc-7f0bab69dbd9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,10200,21500,TRUE,"Saint Louis","MO","63105"
"CENTENE MANAGEMENT COMPANY LLC(JAMES ADAMS)","org_rg_2293","org_rg_2293","b629db00-e126-46bb-a6fc-7f0bab69dbd9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,19600,21500,TRUE,"Saint Louis","MO","63105"
"CENTENE MANAGEMENT COMPANY LLC(TAMIE HOUSER)","org_rg_2293","org_rg_2293","b629db00-e126-46bb-a6fc-7f0bab69dbd9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,1500,21500,FALSE,"St Louis","MO","63105"
"CENTENE MANAGEMENT COMPANY, LLC AND ITS AFFILIATE HEALTH NET","org_rg_2293","org_rg_2293","d031e75f-9f2a-48da-8a9e-585b1423c3d8","CENTENE MANAGEMENT COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,4,8500,21500,FALSE,"Sacramento | St. Louis","CA | MO","63105 | 95814"
"CENTENE MANAGEMENT COMPANY, LLC AND ITS AFFILIATE HEALTH NET COMMUNITY SOLUTIONS, INC.","org_rg_2293","org_rg_2293","57793620-bfd0-4a13-ad81-6bacf5046df3",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,10000,21500,FALSE,"St. Louis","MO","63105"
"CENTENE MANAGEMENT COMPANY, LLC/CENTENE AND ITS AFFILIATE HEALTH NET","org_rg_2293","org_rg_2293","77f391bf-f89f-4efd-bbca-d79265c714ed",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge",NA,1,20000,21500,FALSE,"Clayton","MO","63105"
"HEALTH NET","org_rg_2293","org_rg_2293","5b196b34-0991-4643-a3b9-a3af2401582a",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,400,21500,FALSE,"Glendale","CA","91203"
"SEQUOIA PACE, LLC (MATTHEW PATTERSON)","org_rg_237","org_rg_237","01fadba3-808c-43cc-8059-5ca63df4dc61",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,25000,20000,FALSE,"Covina","CA","91723-1722"
"SEQUOIA PACE, LLC( )","org_rg_237","org_rg_237","01fadba3-808c-43cc-8059-5ca63df4dc61",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id","1483101",1,10000,20000,TRUE,"Fresno","CA","93721"
"SEQUOIA PACE, LLC(NICOLE BUTLER)","org_rg_237","org_rg_237","01fadba3-808c-43cc-8059-5ca63df4dc61",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id","1483101",1,10000,20000,TRUE,"Fresno","CA","93721"
"CLEAR CHANNEL OUTDOOR, LLC","org_rg_2471","org_rg_2471","c747de5d-c6cc-487e-8e85-59e4a0c38c40","CLEAR CHANNEL OUTDOOR","adding_to_existing",FALSE,TRUE,FALSE,"name_v4_cross | name_v5_cross",NA,1,9800,19600,TRUE,"Torrance","CA","90501"
"CLEAR CHANNEL OUTDOOR, LLC (BRYAN PARKER)","org_rg_2471","org_rg_2471","c747de5d-c6cc-487e-8e85-59e4a0c38c40",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,9800,19600,TRUE,"Torrance","CA","90501"
"COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","org_rg_250","org_rg_250","1fc60876-52b9-4a96-869e-55210703d865",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","484279",2,292233.28,469044.61,TRUE,"Monterey","CA","93942"
"MONTAGE HEALTH - COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","org_rg_250","org_rg_250","1fc60876-52b9-4a96-869e-55210703d865",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","484279",2,176811.33,469044.61,TRUE,"Monterey","CA","93942"
"CAL. PROFESSIONAL FIREFIGHTERS PAC (SCC)","org_rg_267","org_rg_267","b2b1ae1e-0aef-4de0-93fc-56f676d67042",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","744058",1,1000,72900,FALSE,"Sacramento","CA","95833"
"CALIFORNIA PROFESSIONAL FIREFIGHTERS PAC","org_rg_267","org_rg_267","b2b1ae1e-0aef-4de0-93fc-56f676d67042","CALIFORNIA PROFESSIONAL FIREFIGHTERS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","744058",32,611693.24,72900,TRUE,"Sacramento","CA","95833 | 95833-3633"
"CALIFORNIA PROFESSIONAL FIREFIGHTERS PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_267","org_rg_267","b2b1ae1e-0aef-4de0-93fc-56f676d67042","CALIFORNIA PROFESSIONAL FIREFIGHTERS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","744058",20,52567.39,72900,FALSE,"Sacramento","CA","95833"
"CALIFORNIA PROFESSIONAL FIREFIGHTERS POLITICAL ACTION COMMITTEE","org_rg_267","org_rg_267","b2b1ae1e-0aef-4de0-93fc-56f676d67042","CALIFORNIA PROFESSIONAL FIREFIGHTERS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","744058",11,837347.44,72900,TRUE,"Sacramento","CA","95833 | 95833-3633"
"CUESTA COLLEGE CLASSIFIED UNITED EMPLOYEES (UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_2804","org_rg_2804","8ef2d40a-982e-4483-8dfe-c41030103838",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,18,7388.97,7388.27,TRUE,"Burbank","CA","91505"
"CUESTA COLLEGE CLASSIFIED UNITED EMPLOYEES (UNITEMIZED MEMBER DUES)","org_rg_2804","org_rg_2804","8ef2d40a-982e-4483-8dfe-c41030103838",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,8,3837.05,7388.27,TRUE,"Burbank","CA","91505"
"AMERICAN COUNCIL OF ENGINEERING COMPANIES ACEC","org_rg_290","org_rg_290","015d0a31-32e3-4caf-8dbb-63c9db6f387c",NA,"merge_conflict",FALSE,FALSE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","782143",2,3500,9800,FALSE,"Sacramento","CA","95814"
"AMERICAN COUNCIL OF ENGINEERING COMPANIES CALIFORNIA PAC - CA ACEC PAC","org_rg_290","org_rg_290","015d0a31-32e3-4caf-8dbb-63c9db6f387c",NA,"merge_conflict",FALSE,FALSE,TRUE,"same_contributor_id","782143",2,7300,9800,TRUE,"Sacramento","CA","95814"
"AMERICAN COUNCIL OF ENGINEERING COMPANIES CALIFORNIA POLITICAL ACTION COMMITTEE ~ CA ACEC PAC","org_rg_290","org_rg_290","015d0a31-32e3-4caf-8dbb-63c9db6f387c",NA,"merge_conflict",FALSE,FALSE,TRUE,"same_contributor_id","782143",1,2500,9800,TRUE,"Sacramento","CA","95814"
"AMERICAN COUNCIL OF ENGINEERING COMPANIES PAC","org_rg_290","org_rg_290","015d0a31-32e3-4caf-8dbb-63c9db6f387c",NA,"merge_conflict",FALSE,FALSE,TRUE,"map1_bridge | same_contributor_id","782143",1,9800,9800,FALSE,"Sacramento","CA","95814"
"SERVICE EMPLOYEES INTERNATION UNION POLITICAL EDUCATION AND ACTION FUND (SEIU PEA) (MPO)","org_rg_291","org_rg_291","a6b23a19-bfa3-49f4-a697-1dcf0def47bf",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","782200",1,11959.56,24919.12,TRUE,"Sacramento","CA","95814-4504"
"SERVICE EMPLOYEES INTERNATIONAL UNION POLITICAL EDUCATION AND ACTION FUND (SEIU PEA) (MPO)","org_rg_291","org_rg_291","a6b23a19-bfa3-49f4-a697-1dcf0def47bf","SERVICE EMPLOYEES INTERNATIONAL UNION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","782200",4,1777985.79,24919.12,TRUE,"Washington","DC","20036 | 20036-1806"
"CA ASSOCIATION OF NURSE ANESTHETISTS PAC","org_rg_307","org_rg_307","b11abced-28d6-4f55-99eb-ccebc1c9f294",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","811300",1,4300,12000,FALSE,"Sacramento","CA","95814"
"CALIFORNIA ASSOCIATION OF NURSE ANESTHESIOLOGY PAC","org_rg_307","org_rg_307","b11abced-28d6-4f55-99eb-ccebc1c9f294","CALIFORNIA ASSOCIATION OF NURSE ANESTHESIOLOGY","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","811300",6,84000,12000,TRUE,"Sacramento","CA","95814"
"CALIFORNIA ASSOCIATION OF NURSE ANESTHESIOLOGY POLITICAL ACTION COMMITTEE","org_rg_307","org_rg_307","b11abced-28d6-4f55-99eb-ccebc1c9f294",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","811300",1,1000,12000,FALSE,"Sacramento","CA","95814-4439"
"CALIFORNIA ASSOCIATION OF NURSE ANESTHETISTS PAC","org_rg_307","org_rg_307","b11abced-28d6-4f55-99eb-ccebc1c9f294","CALIFORNIA ASSOCIATION OF NURSE ANESTHESIOLOGY","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","811300",4,20000,12000,TRUE,"Sacramento","CA","95814 | 95814-4439"
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT (PECG PAC) PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_309","org_rg_309","02b7993e-710b-467c-bd5a-6d9070b2a3f8",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id","822501",3,3000,7300,FALSE,"Sacramento","CA","95814"
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT (PECG) PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_309","org_rg_309","02b7993e-710b-467c-bd5a-6d9070b2a3f8","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","adding_to_existing",FALSE,TRUE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id","822501",1,20000,7300,FALSE,"Sacramento","CA","95814"
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT (PECG-PAC) SMALL CONTRIBUTOR COMMITTEE","org_rg_309","org_rg_309","02b7993e-710b-467c-bd5a-6d9070b2a3f8","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id","822501",1,125,7300,FALSE,"Sacramento","CA","95814"
