entity_name,canonical_name,entity_id,Contributor.ID,review_group_id,to_add_status,confirmed_link,flag,entity_status,confirmed,conflicting_contributor_ids,is_conflict,n_contributions,link_methods,total_amount,max_single_recipient,city,state,zip,notes
LOS ANGELES POLICE PROTECTIVE LEAGUE PAC SMALL CONTRIBUTOR COMMITTEE,LOS ANGELES POLICE PROTECTIVE LEAGUE,b19e4deb-2eb0-48e7-aca2-1f9250bd3174,743579,org_rg_23,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,2,same_contributor_id,20000,39200,Sacramento,CA,95814,
MARINER FINANCE LLC POLITICAL ACTION COMMITTEE,MARINER FINANCE,157edb3f-a694-4021-a18a-45eb9a46951b,1466651,org_rg_230,add to map,yes,,new_entity,FALSE,FALSE,FALSE,2,same_contributor_id,10000,10000,Nottingham,MD,21236,
MARINER FINANCE LLC POLITICAL ACTION COMMITTEE (FEC ID#C00757823),MARINER FINANCE,157edb3f-a694-4021-a18a-45eb9a46951b,1466651,org_rg_230,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,3000,10000,Nottingham,MD,21236,
MARINER FINANCE LLC POLITICAL ACTION COMMITTEE (FED ID #C00757823),MARINER FINANCE,157edb3f-a694-4021-a18a-45eb9a46951b,1466651,org_rg_230,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,3000,10000,Nottingham,MD,21236,
"MARINER FINANCE, LLC PAC (FED PAC ID #C00727823)",MARINER FINANCE,157edb3f-a694-4021-a18a-45eb9a46951b,1466651,org_rg_230,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,3500,10000,Nottingham,MD,21236,
"BUILDING A STRONGER FUTURE FOR CA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS",BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,a2e6121b-e41c-44ed-b985-d343c5fcd8c9,1469747,org_rg_232,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5000,39200,Sacramento,CA,95814,Map to the same as BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS? Separate pac ids so decided not to group together
"BUILDING A STRONGER FUTURE FOR CA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS SMALL CONTRIBUTOR COMMITTEE",BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,a2e6121b-e41c-44ed-b985-d343c5fcd8c9,1469747,org_rg_232,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5900,39200,Sacramento,CA,95814,"Map to the same as BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS? diff PAC id, but same concept"
BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,a2e6121b-e41c-44ed-b985-d343c5fcd8c9,1469747,org_rg_232,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,39200,39200,Los Angeles,CA,90071-1712,Map to the same as BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS? 
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC, SPONSORED BY WESTERN STATE REGIONAL COUNCIL OF CARPENTERS SCC",BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,a2e6121b-e41c-44ed-b985-d343c5fcd8c9,1469747,org_rg_232,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,3000,39200,Sacramento,CA,95814,Map to the same as BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS? 
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS",BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,a2e6121b-e41c-44ed-b985-d343c5fcd8c9,1469747,org_rg_232,add to map,yes,,new_entity,FALSE,FALSE,FALSE,4,same_contributor_id,28200,39200,Sacramento | SACRAMENTO,CA,95814 | 95814-4503,Map to the same as BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS? 
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS SCC",BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC,a2e6121b-e41c-44ed-b985-d343c5fcd8c9,1469747,org_rg_232,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5900,39200,Sacramento,CA,95814,Map to the same as BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS? 
BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS SMALL CONTRIBUTOR COMMITTEE,BUILDING A STRONGER CALIFORNIA,0428d03d-492c-4428-8c34-8a72f7a25e58,870169,org_rg_101_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,35000,45000,Los Angeles,CA,90071,
BUILDING A STRONGER CALIFORNIA SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS,BUILDING A STRONGER CALIFORNIA,0428d03d-492c-4428-8c34-8a72f7a25e58,870169,org_rg_101_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,8500,45000,Los Angeles,CA,90071,"different sponsor which is confusing, but same id seems like enough"
DART CONTAINER,DART CONTAINER,2fa36453-d045-4a92-b96b-8c03625da162,NA,org_rg_2353,add to map,yes,,new_entity,FALSE,FALSE,FALSE,13,exact_name_v1 | exact_name_v1 | map1_bridge,34700,20000,Corona | Mason,CA | MI,48854 | 92880,
DART CONTAINER CORPORATION,DART CONTAINER,2fa36453-d045-4a92-b96b-8c03625da162,NA,org_rg_2353,add to map,yes,,new_entity,FALSE,FALSE,FALSE,3,exact_name_v1 | exact_name_v1 | map1_bridge,3400,20000,Corona | Mason,CA | MI,48854 | 92880-1704,
DAVITA KIDNEY CARE,DAVITA,2e58183c-cc36-4657-9c74-546146547fef,NA,org_rg_2367,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,map1_bridge,9800,75000,Denver,CO,80202,
"DAVITA, INC",DAVITA,2e58183c-cc36-4657-9c74-546146547fef,NA,org_rg_2367,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,exact_name_v1,5900,75000,Sacramento,CA,95814,
"DAVITA, INC.",DAVITA,2e58183c-cc36-4657-9c74-546146547fef,1257183,org_rg_2367,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,1,exact_name_v1,39200,75000,Malvern,PA,19355-1457,
"DAVITA, INC.",DAVITA,2e58183c-cc36-4657-9c74-546146547fef,NA,org_rg_2367,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,90000,75000,Denver | Federal Way,CO | WA,80202 | 98063-4328,
"DAVITA, INC. INCLUDING AGGREGATED CONTRIBUTIONS",DAVITA,2e58183c-cc36-4657-9c74-546146547fef,NA,org_rg_2367,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,15000,75000,Tacoma,WA,98402,
RANSOM FOR ASSEMBLY 2026,RHODESIA RANSOM FOR STATE ASSEMBLY,f81f1819-a58b-46ae-8ea5-878a35aaf093,1477142,org_rg_237,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,1000,10000,Inglewood,CA,90301,
RHODESIA RANSOM FOR STATE ASSEMBLY,RHODESIA RANSOM FOR STATE ASSEMBLY,f81f1819-a58b-46ae-8ea5-878a35aaf093,1477142,org_rg_237,add to map,yes,,new_entity,FALSE,FALSE,FALSE,2,same_contributor_id,10000,10000,Inglewood,CA,90301-1764,
"GONZALEZ FOR ASSEMBLY 2026, MARK",MARK GONZALEZ FOR ASSEMBLY,6db32d83-ad5e-40ef-8060-b72241997811,1477312,org_rg_238,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,1000,5900,Norwalk,CA,90650,
MARK GONZALEZ FOR ASSEMBLY 2026,MARK GONZALEZ FOR ASSEMBLY,6db32d83-ad5e-40ef-8060-b72241997811,1477312,org_rg_238,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5900,5900,Norwalk,CA,90650-8352,
EVAN LOW FOR STATE CONTROLLER 2030,EVAN LOW FOR STATE CONTROLLER,464092a3-b054-405a-a810-e2c240b8e1b6,1478537,org_rg_240,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,25000,25000,SACRAMENTO,CA,95815,
LOW FOR STATE CONTROLLER 2030,EVAN LOW FOR STATE CONTROLLER,464092a3-b054-405a-a810-e2c240b8e1b6,1478537,org_rg_240,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5900,25000,Sacramento,CA,95815,
SMART JUSTICE AMERICA ACTION FUND (FEC ID# C00889832),SMART JUSTICE,3f0522a3-1022-4098-aa65-52d70b5c8118,1479934,org_rg_241,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,10000,12500,Sacramento,CA,95815,
SMART JUSTICE AMERICA ACTION FUND (FEDERAL ID# C00889832),SMART JUSTICE,3f0522a3-1022-4098-aa65-52d70b5c8118,1479934,org_rg_241,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,12500,12500,Sacramento,CA,95815-4415,
"CALIFORNIANS FOR RESPONSIBLE ARTIFICIAL INTELLIGENCE, SPONSORED BY ENCODE AI CORPORATION",CALIFORNIANS FOR RESPONSIBLE ARTIFICIAL INTELLIGENCE PAC,4b4dd458-dc92-44fa-a331-5a8e68d2f458,1480805,org_rg_242,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,39200,39200,San Rafael,CA,94901-5596,
"CALIFORNIANS FOR RESPONSIBLE ARTIFICIAL INTELLIGENCE, SPONSORED BY ENCODE ARTIFICIAL INTELLIGENCE CORPORATION",CALIFORNIANS FOR RESPONSIBLE ARTIFICIAL INTELLIGENCE PAC,4b4dd458-dc92-44fa-a331-5a8e68d2f458,1480805,org_rg_242,add to map,yes,,new_entity,FALSE,FALSE,FALSE,2,same_contributor_id,11800,39200,San Rafael,CA,94901,
CONSUMERS AGAINST GREED PAC,CONSUMERS AGAINST GREED PAC,4f8a1480-5774-48b1-ada9-a632c801117f,1483175,org_rg_243,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,1500,5900,Sacramento,CA,95814,
CONSUMERS AGAINST GREED PAC (CAG PAC),CONSUMERS AGAINST GREED PAC,4f8a1480-5774-48b1-ada9-a632c801117f,1483175,org_rg_243,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5900,5900,Sacramento,CA,95814,
MODERN INFRASTRUCTURE ALLIANCE PAC SPONSORED BY PROLOGIS,MODERN INFRASTRUCTURE ALLIANCE PAC,5e77c301-834a-49e0-ad00-60e3f19a7069,1488590,org_rg_246,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,15000,1.00E+05,San Rafael,CA,94901-5596,
"MODERN INFRASTRUCTURE ALLIANCE PAC, SPONSORED BY PROLOGIS",MODERN INFRASTRUCTURE ALLIANCE PAC,5e77c301-834a-49e0-ad00-60e3f19a7069,1488590,org_rg_246,add to map,yes,,new_entity,FALSE,FALSE,FALSE,2,same_contributor_id,125000,1.00E+05,San Rafael,CA,94901,
DISNEY WORLDWIDE SERVICE INC.,DISNEY,728ae24f-57f0-4735-91e7-59fe1828796b,NA,org_rg_2473,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,4000,15000,Burbank,CA,91521,
"DISNEY WORLDWIDE SERVICES, INC",DISNEY,728ae24f-57f0-4735-91e7-59fe1828796b,NA,org_rg_2473,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,2000,15000,Orlando,FL,32830,
"DISNEY WORLDWIDE SERVICES, INC.",DISNEY,728ae24f-57f0-4735-91e7-59fe1828796b,NA,org_rg_2473,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,4,exact_name_v1,20000,15000,Burbank | Lake Buena Vista,CA | FL,32830 | 91521-0001,
E & J GALLO WINERY,E & J GALLO WINERY,9c10ce6c-4298-44a0-8db2-520d7dd8bfe6,NA,org_rg_2589,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,9,exact_name_v1 | exact_name_v1 | map1_bridge,24900,25000,Healdsburg | Modesto | MODESTO,CA,95354 | 95448,
E&J GALLO WINERY INC.,E & J GALLO WINERY,9c10ce6c-4298-44a0-8db2-520d7dd8bfe6,NA,org_rg_2589,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,map1_bridge,25000,25000,Modesto,CA,95354-2760,
E. & J. GALLO WINERY,E & J GALLO WINERY,9c10ce6c-4298-44a0-8db2-520d7dd8bfe6,NA,org_rg_2589,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,4,exact_name_v1,11800,25000,Modesto,CA,95354 | 95354-2760,
CA STATE PIPE TRADES COUNCIL PAC,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,7500,78400,Sacramento,CA,95814,
CALIFORNIA STATE PIPE TRADES COUNCIL,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,4,map1_bridge | same_contributor_id | same_contributor_id,30700,78400,Sacramento,CA,95814,
CALIFORNIA STATE PIPE TRADES COUNCIL OF THE UNITED ASSOCIATION PAC SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,same_contributor_id,7500,78400,Sacramento,CA,95814,
CALIFORNIA STATE PIPE TRADES COUNCIL OF THE UNITED ASSOCIATION POLITICAL ACTION FUND,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,same_contributor_id,5000,78400,Sacramento,CA,95814,
CALIFORNIA STATE PIPE TRADES COUNCIL PAC,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,5,map1_bridge | same_contributor_id | same_contributor_id,22500,78400,Sacramento,CA,95814,
CALIFORNIA STATE PIPE TRADES COUNCIL PAC SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,11,map1_bridge | same_contributor_id | same_contributor_id,76500,78400,Sacramento,CA,95814,
CALIFORNIA STATE PIPE TRADES COUNCIL POLITICAL ACTION COMMITTEE,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,7,map1_bridge | same_contributor_id | same_contributor_id,94420,78400,Sacramento | SACRAMENTO,CA,95814 | 95814-3926 | 95814-3943,
CALIFORNIA STATE PIPE TRADES COUNCIL POLITICAL ACTION FUND,CALIFORNIA STATE PIPE TRADES COUNCIL,45b25f2f-acfc-44f3-9cec-df8a18e6eb2a,743895,org_rg_26,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,1,map1_bridge | same_contributor_id,9800,78400,Sacramento,CA,95814,
EAST WEST BANK,E-W SERVICES,f18ac831-d6e8-4b20-b349-19ce52034848,NA,org_rg_2611,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,71700,56700,Pasadena | PASADENA,CA,91101,
"EAST WEST BANK AND E-W SERVICES, INC.",E-W SERVICES,f18ac831-d6e8-4b20-b349-19ce52034848,NA,org_rg_2611,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,map1_bridge,10000,56700,PASADENA,CA,91101,
EDISON INTERNATIONAL & AFFILIATED ENTITIES,EDISON INTERNATIONAL,201542d2-c6ef-4adc-b561-9ab23aca193b,NA,org_rg_2639,in existing map,uncertain,more than one canonical name,adding_to_existing,TRUE,FALSE,FALSE,9,exact_name_v1,40000,2.00E+05,Rosemead | ROSEMEAD,CA,91770,
EDISON INTERNATIONAL AND AFFILIATED ENTITIES,EDISON INTERNATIONAL,201542d2-c6ef-4adc-b561-9ab23aca193b,NA,org_rg_2639,in existing map,uncertain,more than one canonical name,adding_to_existing,TRUE,FALSE,FALSE,16,exact_name_v1 | exact_name_v1 | map1_bridge,327700,2.00E+05,Rosemead | ROSEMEAD | Sacramento,CA,91770 | 95814,
EDISON INTERNATIONAL AND AFFILIATED ENTITIES/SOUTHERN CALIFORNIA EDISON,SOUTHERN CALIFORNIA EDISON,f6ef839c-df30-4ae0-a37a-3abec2fe7c18,NA,org_rg_2639,in existing map,uncertain,more than one canonical name,adding_to_existing,TRUE,FALSE,FALSE,5,exact_name_v1 | exact_name_v1 | map1_bridge,23600,2.00E+05,Rosemead,CA,91770,
SOUTHERN CA EDISON,NA,1bb6f668-21ec-44e2-8e7d-9b98118302f0,NA,org_rg_2639,add to map,uncertain,more than one canonical name,adding_to_existing,FALSE,FALSE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,5900,2.00E+05,Rosemead,CA,91770,
SOUTHERN CALIFORNIA EDISON COMPANY,NA,0d9ea915-9034-44de-8cc6-fc6b5f1a2471,NA,org_rg_2639,add to map,uncertain,more than one canonical name,adding_to_existing,FALSE,FALSE,FALSE,1,internal_fuzzy | internal_fuzzy+map1_bridge | map1_bridge,-9100,2.00E+05,Rosemead,CA,91770,
EDISON INTERNATIONAL AND AFFILIATED ENTITIES / SOUTHERN CALIFORNIA EDISON,NA,07b783bb-694a-46bc-9e64-4e60b2defeda,NA,org_rg_8869,add to map,uncertain,more than one canonical name,adding_to_existing,FALSE,FALSE,FALSE,1,exact_name_v5,5900,5900,Rosemead,CA,91770,
EDISON INTERNATIONAL AND AFFILIATED ENTITIES SOUTHERN CALIFORNIA EDISON,NA,07b783bb-694a-46bc-9e64-4e60b2defeda,NA,org_rg_8869,add to map,uncertain,more than one canonical name,adding_to_existing,FALSE,FALSE,FALSE,1,exact_name_v5,4150,5900,Rosemead,CA,91770,
"SOUTHERN CALIFORNIA GRADING, INC.",NA,14922381-f0b4-40f5-9ad7-df205f6a420d,NA,org_rg_2639_b,don't add,no,,adding_to_existing,FALSE,FALSE,FALSE,1,internal_fuzzy,2110.5,2.00E+05,Irvine,CA,92606,
"EISAI, INC",EISAI,b5b16291-7cdc-4c5b-b893-3ef2231c4fc6,NA,org_rg_2656,add to map,yes,,new_entity,FALSE,FALSE,FALSE,2,exact_name_v1,19600,19600,Bridgewater,NJ,8807,
"EISAI, INC.",EISAI,b5b16291-7cdc-4c5b-b893-3ef2231c4fc6,NA,org_rg_2656,add to map,yes,,new_entity,FALSE,FALSE,FALSE,2,exact_name_v1,398,19600,Bridgewater,NJ,8807,
ANTHEM BLUE CROSS,ELEVANCE HEALTH,b34c0a50-77ca-457a-adfd-6e168b65203d,NA,org_rg_2704,uncertain,yes,not sure what to choose as name,new_entity,FALSE,FALSE,FALSE,1,map1_bridge,200,39200,Glendale,CA,91205,
ELEVANCE HEALTH INC.,ELEVANCE HEALTH,b34c0a50-77ca-457a-adfd-6e168b65203d,NA,org_rg_2704,uncertain,yes,not sure what to choose as name,new_entity,FALSE,FALSE,FALSE,4,exact_name_v1 | exact_name_v1 | map1_bridge,60700,39200,Cincinnati | Thousand Oaks,CA | OH,45209-7542 | 91362,
"ELEVANCE HEALTH, INC. AND ITS AFFILIATE ANTHEM BLUE CROSS",ELEVANCE HEALTH,b34c0a50-77ca-457a-adfd-6e168b65203d,NA,org_rg_2704,uncertain,yes,not sure what to choose as name,new_entity,FALSE,FALSE,FALSE,4,exact_name_v1 | exact_name_v1 | map1_bridge,13300,39200,Cincinnati | Sacramento,CA | OH,45209 | 95819,
21ST CENTURY ALLIANCE,21ST CENTURY ALLIANCE,e0e19137-f3a4-42dc-a72c-ae8dc14d0411,NA,org_rg_278,add to map,yes,,new_entity,FALSE,FALSE,FALSE,24,exact_name_v1 | exact_name_v1 | map1_bridge,16872.3,16872.3,Sacramento,CA,95811,
21ST CENTURY ALLIANCE GOOD GOVERNMENT PAC,21ST CENTURY ALLIANCE,e0e19137-f3a4-42dc-a72c-ae8dc14d0411,1439959,org_rg_278,add to map,yes,,new_entity,FALSE,FALSE,FALSE,5,exact_name_v1 | exact_name_v1 | map1_bridge,15800,16872.3,Oakland,CA,94607 | 94607-3510,
CA PROFESSIONAL FIREFIGHTERS PAC,NA,86a2afc0-6bf5-45f1-8682-9f65076aa6b6,744058,org_rg_28,uncertain,yes,more than one canonical name,merge_conflict,FALSE,FALSE,TRUE,1,map1_bridge | same_contributor_id,5900,550000,Sacramento,CA,95833,
CA PROFESSIONAL FIREFIGHTERS PAC - SCC,CA PROFESSIONAL FIREFIGHTERS,86a2afc0-6bf5-45f1-8682-9f65076aa6b6,744058,org_rg_28,in existing map,yes,more than one canonical name,merge_conflict,TRUE,FALSE,TRUE,1,map1_bridge | same_contributor_id,1000,550000,Sacramento,CA,95833,
CALIFORNIA PROFESSIONAL FIREFIGHTERS,CALIFORNIA PROFESSIONAL FIREFIGHTERS,86a2afc0-6bf5-45f1-8682-9f65076aa6b6,744058,org_rg_28,in existing map,yes,more than one canonical name,merge_conflict,TRUE,FALSE,TRUE,1,map1_bridge | same_contributor_id,3000,550000,Sacramento,CA,95833,
CALIFORNIA PROFESSIONAL FIREFIGHTERS PAC,CALIFORNIA PROFESSIONAL FIREFIGHTERS,86a2afc0-6bf5-45f1-8682-9f65076aa6b6,744058,org_rg_28,in existing map,yes,more than one canonical name,merge_conflict,TRUE,FALSE,TRUE,15,map1_bridge | same_contributor_id | same_contributor_id,54700,550000,Sacramento,CA,95833 | 95833-3633,
CALIFORNIA PROFESSIONAL FIREFIGHTERS PAC SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA PROFESSIONAL FIREFIGHTERS,86a2afc0-6bf5-45f1-8682-9f65076aa6b6,744058,org_rg_28,in existing map,yes,more than one canonical name,merge_conflict,TRUE,FALSE,TRUE,37,map1_bridge | same_contributor_id | same_contributor_id,47567.39,550000,Sacramento,CA,95833,
CALIFORNIA PROFESSIONAL FIREFIGHTERS POLITICAL ACTION COMMITTEE,CALIFORNIA PROFESSIONAL FIREFIGHTERS,86a2afc0-6bf5-45f1-8682-9f65076aa6b6,744058,org_rg_28,in existing map,yes,more than one canonical name,merge_conflict,TRUE,FALSE,TRUE,26,map1_bridge | same_contributor_id | same_contributor_id,630300,550000,Sacramento | SACRAMENTO,CA,95833 | 95833-3633,
FOX CORPORATE SERVICES,FOX CORPORATION,da90130c-4617-4e37-ab3b-e37e709353f3,NA,org_rg_3051,add to map,yes,more than one canonical name,adding_to_existing,FALSE,FALSE,FALSE,1,map1_bridge,5900,19600,Los Angeles,CA,90064,not sure whether to map to fox corporate services vs fox corporation
FOX CORPORATION,FOX CORPORATION,da90130c-4617-4e37-ab3b-e37e709353f3,NA,org_rg_3051,in existing map,yes,more than one canonical name,adding_to_existing,TRUE,FALSE,FALSE,13,exact_name_v1 | exact_name_v1 | map1_bridge,42300,19600,New York | Washington,DC | NY,10036 | 20001 | 20001-2158,
CALIFORNIA APARTMENT ASSOCIATION INDEPENDENT EXPENDITURE COMMITTEE,CALIFORNIA APARTMENT ASSOCIATION,6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0,1294628,org_rg_31,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,5,same_contributor_id,985000,760000,Granite Bay | Sacramento | SACRAMENTO,CA,95746 | 95814,seems like an issue with contributor.ids
CALIFORNIA APARTMENT ASSOCIATION PAC,CALIFORNIA APARTMENT ASSOCIATION,6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0,745208,org_rg_31,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,FALSE,FALSE,22,map1_bridge | same_contributor_id | same_contributor_id,231800,105000,Sacramento,CA,95814 | 95814-4439,
CALIFORNIA APARTMENT ASSOCIATION PAC (ALL-PURPOSE ACCOUNT),CALIFORNIA APARTMENT ASSOCIATION,6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0,745208,org_rg_31,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,2,same_contributor_id,15000,105000,Sacramento,CA,95814,
CALIFORNIA APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,CALIFORNIA APARTMENT ASSOCIATION,6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0,745208,org_rg_31,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,FALSE,FALSE,10,map1_bridge | same_contributor_id | same_contributor_id,117700,105000,Sacramento | SACRAMENTO,CA,95814 | 95814-4439,
CALIFORNIA APARTMENT ASSOCIATION POLITICAL ACTION COMMITTTEE,CALIFORNIA APARTMENT ASSOCIATION,6cdc0b1b-348b-4859-a4ff-753ae4b4cdd0,745208,org_rg_31,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,1,same_contributor_id,15000,105000,Sacramento,CA,95814-4439,
GEICO,GEICO,6f0422b6-8d45-440e-875e-07aa37baeee5,NA,org_rg_3189,name is already canonical,yes,,new_entity,FALSE,FALSE,FALSE,7,exact_name_v1 | exact_name_v1 | map1_bridge,33000,25000,Washington,DC,20076,
GOVERNMENT EMPLOYEES INSURANCE CO. (GEICO),GEICO,6f0422b6-8d45-440e-875e-07aa37baeee5,NA,org_rg_3189,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,map1_bridge,15000,25000,Washington,DC,20076,
CALIFORNIA OPTOMETRIC PAC,CALIFORNIA OPTOMETRIC,af1ce7a4-700c-493d-a06c-a3d131c2b44e,745825,org_rg_32,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,7,same_contributor_id,11500,39200,Sacramento,CA,95835,
CALIFORNIA OPTOMETRIC PAC (AKA CAL-OPAC),CALIFORNIA OPTOMETRIC,af1ce7a4-700c-493d-a06c-a3d131c2b44e,745825,org_rg_32,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,7,same_contributor_id,52600,39200,Sacramento,CA,95835 | 95835-2306,
CALIFORNIA OPTOMETRIC PAC (CAL-OPAC),CALIFORNIA OPTOMETRIC,af1ce7a4-700c-493d-a06c-a3d131c2b44e,745825,org_rg_32,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,same_contributor_id,1500,39200,Sacramento,CA,95835,
